System.Id,Keywords
5c39332b-6ae0-4b7d-add0-a34b79a140da,"beam, needles, bright, blur, led, network, intranet, computer, transmiss"
0e4f76fe-d928-4364-b252-6db3d7cf748a,"beam, needles, bright, blur, led, network, intranet, computer, transmiss"
1d08b75d-0772-44f9-8ea4-75c4f34c67ca,"2010, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, black door, building, cabinet, data center, data centers, datacenter, datacenters, hall, interior, lamont, locker, properties, property, sabey, soft layer, soft layer space, softlayer, storage, white"
e2b04c37-ac24-4a61-99fb-812f772bba7d,"2010, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, black door, building, cabinet, data center, data centers, datacenter, datacenters, hall, interior, lamont, locker, properties, property, sabey, soft layer, soft layer space, softlayer, storage, white"
bac08cec-8005-479b-a67c-8eb7838110cf,"2007, Sabey Corporation, Seattle, all company meeting, company culture, company meeting, employee, employees, event, powerpoint, presentation, sabey, slide, slides, slideshow"
3b13fee8-79c4-4765-b71f-a1a06206c7dc,"2007, Sabey Corporation, Seattle, all company meeting, company culture, company meeting, employee, employees, event, powerpoint, presentation, sabey, slide, slides, slideshow"
c64d9970-bd3e-4c2a-92c5-13e698ffa0c6,"2004, 30, 30th, 30th Anniversary Party, Dave Sabey, anniversary, dave sabey high school, event, high school, party"
7374ef14-9ab0-4d48-b081-3921becf03eb,"2004, 30, 30th, 30th Anniversary Party, Dave Sabey, anniversary, dave sabey high school, event, high school, party"
31e99d98-cfc0-4c6f-b5ec-c8a3ebf5d82c,"6th & Wall, 6th and wall, City University, Collins Woerman, Sabey Corporation, Seattle, Sozinho, Sozinho imagery, Teknion, downtown, interior, lobby, photographer, property, sabey"
957a03b3-5272-475d-a74e-14b1db024ec5,"6th & Wall, 6th and wall, City University, Collins Woerman, Sabey Corporation, Seattle, Sozinho, Sozinho imagery, Teknion, downtown, interior, lobby, photographer, property, sabey"
559c152d-1c5c-4054-9957-4cb7feab4cd2,"IGQ, Intergate Quincy, timelapse"
a2a27e0c-85d8-46f0-9587-39e315cbde20,"IGQ, Intergate Quincy, timelapse"
d615c3bb-9aef-4f6a-9026-0ce868e25825,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
1512786d-7e64-46cd-a79e-d5a8288616df,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
b23d3a9c-d254-4e6d-8fb7-ecb076a84883,"p21-0012, fy21, holiday"
30d57775-f27f-43c2-8561-185a0f33702f,"p21-0012, fy21, holiday"
41344913-f1d8-471a-87ff-e3b0827dae8f,Sabey
a63b2c46-8be0-4f58-b7a2-f839b2bb3aab,Sabey
7fee1e66-4e35-4bce-b181-fd8760bbc093,"Alan Abramowitz, Dave Sabey, Management, Sabey Corporation, Seattle, contracted photographer, employee, headshot, interior, man, portrait, sabey, suit"
00c2703e-82cf-4fe1-8271-c48534aff93f,"Alan Abramowitz, Dave Sabey, Management, Sabey Corporation, Seattle, contracted photographer, employee, headshot, interior, man, portrait, sabey, suit"
c87d0cc9-3020-4dcf-8408-32ef514bd19b,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
9ae1274f-2b4b-440b-a162-6d5e33362daa,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
5e2733b6-7672-48bb-aa93-4422b62f8506,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
e1dbcf30-a052-4021-aa15-6bd599b5bd81,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
ed375457-4049-43a1-8f7a-1ee3c4bd42d7,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
a5d2ae88-3637-4ea2-9635-c054547a1302,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
41600522-36e7-478d-8632-2ebb12f5ff82,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
eaa1695a-ad0f-4b84-b730-a7f47286e597,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
63a9e135-9ceb-4076-a054-9607c7eed96b,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
8b6ce88b-f6d8-4b5c-b300-c0747e591715,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
7789120a-4582-4633-a470-dde141159b5a,"IGQ, Intergate Quincy, timelapse"
8acbc7ad-e957-4990-a963-a4bf22849d25,"IGQ, Intergate Quincy, timelapse"
438d2373-3f2d-455d-8afa-649ad99e45ac,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
d6853763-bbcc-4bcb-88f2-3f2ed3f44b22,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
ea6827d2-0f2a-4347-94f2-f3b236f59ff0,"Interior design photographer, professional interior photographer, New York City professional Photographer"
355d1577-227d-4c34-bb52-f96df0c69bc8,"Interior design photographer, professional interior photographer, New York City professional Photographer"
492250b5-a735-4ef6-b479-873c2c93130e,"Interior design photographer, professional interior photographer, New York City professional Photographer"
a918049b-9265-4de6-86c5-076fe70966cc,"Interior design photographer, professional interior photographer, New York City professional Photographer"
914c69f2-331f-419e-b1f5-226eacf6c7da,"2010, Clete Casper, Management, Molly Moon, Sabey Corp Leadership, Sabey Corporation, Seattle, business, data storage, employee, executive, man, real estate, sabey, small business, technology, telecommunications"
4583ff29-6d92-46d8-9556-9864de1f76ea,"2010, Clete Casper, Management, Molly Moon, Sabey Corp Leadership, Sabey Corporation, Seattle, business, data storage, employee, executive, man, real estate, sabey, small business, technology, telecommunications"
808ecafc-a9d2-46c4-8f93-66604976a29d,"aerial, drome, drone"
77d1a109-458b-4d99-abb5-a1abe516d6b1,"aerial, drome, drone"
7aa42073-2904-48ca-9959-fcb59e6aa6f5,"6th & Wall, 6th and wall, City University, Collins Woerman, Sabey Corporation, Seattle, Sozinho, Sozinho imagery, Teknion, downtown, interior, photographer, property, sabey"
a093f1f6-7b80-4728-9b51-3590d5573e80,"6th & Wall, 6th and wall, City University, Collins Woerman, Sabey Corporation, Seattle, Sozinho, Sozinho imagery, Teknion, downtown, interior, photographer, property, sabey"
b67609d7-703e-4cf0-8d1d-c7fab1510c11,"2013, Employee photos, Multiscale, employee, headshot, man"
ad9ea4be-2cd7-45e6-a541-8baccbc004ed,"2013, Employee photos, Multiscale, employee, headshot, man"
75d9dcd8-453c-497c-a22a-8dd5f6e40fa2,"2013, Employee photos, Multiscale, employee, headshot, man"
6d1c2967-498e-474b-bfd6-d0814ce5e326,"2013, Employee photos, Multiscale, employee, headshot, man"
3e473a8b-c4ce-4d89-8657-fab495bfcfa1,"2013, Employee photos, Multiscale, employee, headshot, man"
6fd029e4-a0ef-48b6-af53-ec894df6420a,"Data Center, Real Estate, Commercial, Industrial, Tech"
18fb93b3-3a51-47eb-895a-834d58bde7c2,"Data Center, Real Estate, Commercial, Industrial, Tech"
aaee0acb-702c-478b-89ab-9c86d2024234,"Alan Abramowitz, Dave Sabey, Management, Sabey Corporation, Seattle, contracted photographer, employee, headshot, interior, man, portrait, sabey, suit"
ee84e0e6-a466-4c6d-9f14-31fb997aefad,"Alan Abramowitz, Dave Sabey, Management, Sabey Corporation, Seattle, contracted photographer, employee, headshot, interior, man, portrait, sabey, suit"
d1b801f3-f904-47bf-b92a-3e6bc43f1875,"2009, Building 5, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, building, cable, data center, data centers, datacenter, datacenters, interior, locker, metal, network, panel, pipe, pipes, properties, property, sabey, storage"
8826c3a9-ca84-4493-8efb-3899bcf6b6bf,"2009, Building 5, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, building, cable, data center, data centers, datacenter, datacenters, interior, locker, metal, network, panel, pipe, pipes, properties, property, sabey, storage"
3ea6aab9-1b88-44b4-87f7-ee1db4545799,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
623f38fa-e224-44ca-8c87-3a9986da9998,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
cdce765d-a4b5-4ad8-8592-7ee2b01f7d63,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
c0367f4e-b61c-47bf-bc2c-90d59da0933b,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
4e7f4198-b69b-4fa8-b690-9f36e6486001,"2010, Door, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, buidling, car, data center, data centers, datacenter, datacenters, exterior, garage door, park, parking, properties, property, sabey, tree"
4e4bac56-1c08-4277-984c-07e805bd8c74,"2010, Door, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, buidling, car, data center, data centers, datacenter, datacenters, exterior, garage door, park, parking, properties, property, sabey, tree"
a0b16155-1637-458a-a5a8-04f5c8a5fce0,"IGQ, Intergate Quincy, timelapse"
6558235a-f4cc-4e3e-a643-9bee5dc794bb,"IGQ, Intergate Quincy, timelapse"
34fcb676-7531-4334-84cc-d9be248d182b,"John Neitzel, commercial photographer, interior design photographer, Digital Destinations, Professional Interior Photographer, Professional Videographer in NYC, portrait photographer, product photographer"
c32ae2a9-6e4c-402c-887a-3a4e2a0e051c,"John Neitzel, commercial photographer, interior design photographer, Digital Destinations, Professional Interior Photographer, Professional Videographer in NYC, portrait photographer, product photographer"
a8f9d390-2c8c-4818-89c6-31c89a60e264,"6th & Wall, 6th and wall, City University, Collins Woerman, Sabey Corporation, Seattle, Sozinho, Sozinho imagery, Teknion, downtown, interior, photographer, property, sabey"
e8478050-6695-4e73-b4d5-43c2d3418fa4,"6th & Wall, 6th and wall, City University, Collins Woerman, Sabey Corporation, Seattle, Sozinho, Sozinho imagery, Teknion, downtown, interior, photographer, property, sabey"
9c7513de-d05a-489b-96bf-ac2ea1f898ee,"IGQ, Intergate Quincy, timelapse"
6c0bd46a-9e4c-47f7-b6b7-1bd4d7496557,"IGQ, Intergate Quincy, timelapse"
2debdea6-90c3-474f-8601-5dbbf5817f74,"p14-0101, fy15, cap, 1/2, 1-2, emea 1, summer frappuccinos, summer berry panna cotta frappuccino, cap, hero"
76a54441-800c-49ee-8a6b-46b78cab0474,"p14-0101, fy15, cap, 1/2, 1-2, emea 1, summer frappuccinos, summer berry panna cotta frappuccino, cap, hero"
08a34480-84d5-4a1a-bf2f-0b6f6573317e,"Door, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, building, cut sheets, data center, data centers, datacenter, datacenters, entry, exterior, flyers, handicapped parking, main flyer, properties, property, rail, railing, sabey, window"
eb846d09-1eb6-43fa-9b0a-476c18cdc3da,"Door, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, building, cut sheets, data center, data centers, datacenter, datacenters, entry, exterior, flyers, handicapped parking, main flyer, properties, property, rail, railing, sabey, window"
adccfb71-2180-4b0c-bb22-e5c122318f57,"IGQ, Intergate Quincy, timelapse"
33c2099b-1a83-4c57-9598-38ed2cbb341d,"IGQ, Intergate Quincy, timelapse"
86738f1c-06ca-4f80-bc9b-bcc65997bdc8,"2011, Connie Taylor, Sabey Corporation, Sabey Data Centers, employee, sabey, woman"
0e89407d-8e97-4d8f-9a8a-142f5c23086d,"2011, Connie Taylor, Sabey Corporation, Sabey Data Centers, employee, sabey, woman"
a40e4952-57d9-46dd-abf6-c9161ac801d2,"2010, Construction worker, Floor, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, build, cement, construction, data center, data centers, datacenter, datacenters, equipment, heavy machinery, industrial, insulation, interior, locker, machine, machinery, orange cone, properties, property, sabey, silver, spool, storage, wire, wires"
f3864da8-8243-4692-8506-217264f06c75,"2010, Construction worker, Floor, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, build, cement, construction, data center, data centers, datacenter, datacenters, equipment, heavy machinery, industrial, insulation, interior, locker, machine, machinery, orange cone, properties, property, sabey, silver, spool, storage, wire, wires"
64499182-1efe-45c3-a5f4-1e6c504fd74b,"2002, Aerial view, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, aerial, building, data center, data centers, datacenter, datacenters, exterior, park, parking lot, properties, property, road, sabey, street"
62ed9f82-79d1-43cf-baee-27385e9b8789,"2002, Aerial view, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, aerial, building, data center, data centers, datacenter, datacenters, exterior, park, parking lot, properties, property, road, sabey, street"
3384c397-c0eb-4077-9abb-ea2c617f154c,"John Neitzel, commercial photographer, interior design photographer, Digital Destinations, Professional Interior Photographer, Professional Videographer in NYC, portrait photographer, product photographer"
7c1c025e-8f96-4f4f-94cc-8386ea588743,"John Neitzel, commercial photographer, interior design photographer, Digital Destinations, Professional Interior Photographer, Professional Videographer in NYC, portrait photographer, product photographer"
e41dc13d-962c-4d8d-a56a-78c0219ffd40,"John Neitzel, commercial photographer, interior design photographer, Digital Destinations, Professional Interior Photographer, Professional Videographer in NYC, portrait photographer, product photographer"
f23f92fe-c0d6-4059-a903-14197049184a,"John Neitzel, commercial photographer, interior design photographer, Digital Destinations, Professional Interior Photographer, Professional Videographer in NYC, portrait photographer, product photographer"
4dc77535-e82f-47ed-a124-ecd2bebe95f5,"2008, John Sabey, NAIOP, award, black tie, dinner, event, gala, night of the stars, sheraton hotel"
a2794a45-792c-4914-ba1a-6acd4bafef11,"2008, John Sabey, NAIOP, award, black tie, dinner, event, gala, night of the stars, sheraton hotel"
c0cae135-e329-4524-ac82-a72576e599c4,"IGQ, Intergate Quincy, timelapse"
85ac7616-5470-44fb-b00e-172f5e5855c1,"IGQ, Intergate Quincy, timelapse"
bb7f24f6-340e-444f-8869-fe737b0afbc7,"Activity Keywords, Intergate Columbia, Sabey Corp Leadership, __PORT, data center"
a13586fc-8a07-483e-9dc7-35beca604f3d,"Activity Keywords, Intergate Columbia, Sabey Corp Leadership, __PORT, data center"
fa043476-d537-4bb3-ae27-278af16320e7,"2017, Sabey, blue, brew house, jeans"
d7b3a6ef-2f85-4ebd-827b-1be34b5f0c7a,"2017, Sabey, blue, brew house, jeans"
160973a1-383b-46f5-995b-044257516e29,"p16-0033, fy16-17, rna, fall 1-2 promo, pumpkin spice latte, psl"
0f06619c-f2b1-469a-91af-965171120d2a,"p16-0033, fy16-17, rna, fall 1-2 promo, pumpkin spice latte, psl"
6c5a634a-7b56-4c63-8da2-8a345e4b4f3b,"Interior Design Photographer, Interior Photographer, Professional Interior Design Photography"
dcdd6fc3-f143-45d6-a34d-45d7149b187b,"Interior Design Photographer, Interior Photographer, Professional Interior Design Photography"
ea8de803-01ed-433a-9949-5e8b89574741,"2009, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, data center, data centers, datacenter, datacenters, equipment, interior, pipe, pipes, properties, property, sabey, silver, silver pipes, tour"
3de70efd-778e-466d-8c12-15d64a8b0804,"2009, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, data center, data centers, datacenter, datacenters, equipment, interior, pipe, pipes, properties, property, sabey, silver, silver pipes, tour"
19a25c64-ab2a-4bbc-9ccf-4224d22c3af3,"Group Health, Riverfront, Sabey"
a8c7bf7c-ca68-4ac2-b52e-28a4233425ab,"Group Health, Riverfront, Sabey"
1cbe6daa-327d-4278-9313-9f38a56f302e,"p16-0033, fy16-17, rna, fall 1-2 promo, pumpkin spice latte, psl"
ffcdc189-955b-49ec-ba75-4866d1cd3805,"p16-0033, fy16-17, rna, fall 1-2 promo, pumpkin spice latte, psl"
4693832a-35db-4d08-bb1a-a4d601e90893,"caffe latte, caramel flan latte, fy14, promo, winter"
347ef2bf-0ae5-440a-83e3-75046448dc13,"caffe latte, caramel flan latte, fy14, promo, winter"
da789190-01b2-4fd3-a9e4-44015f910887,"IGQ, Intergate Quincy, timelapse"
0722aa2f-8b6b-494a-894e-b32bb0f2c093,"IGQ, Intergate Quincy, timelapse"
d30c3343-47f0-49af-b3c1-c2a6807ab182,"Data Center, Real Estate, Commercial, Industrial, Tech"
87f5759f-02a3-42df-8711-07b79d72943d,"Data Center, Real Estate, Commercial, Industrial, Tech"
423f22ef-9dc5-40d2-b512-5245f8c2b400,"Data Center, Real Estate, Commercial, Industrial, Tech"
c87ccf4d-2a65-4838-add7-4602088672f5,"Data Center, Real Estate, Commercial, Industrial, Tech"
8dcf6ec2-0805-45c4-bc68-0ea12e593b0d,"Data Center, Real Estate, Commercial, Industrial, Tech"
19fdc54e-013d-472a-b5cd-ff760ed2e8f8,"Data Center, Real Estate, Commercial, Industrial, Tech"
8a4a149e-6dee-415e-adfd-b8859dd08680,"2009, IGC, Intergate Columbia, Sabey Corporation, Sabey Data Center, Sabey Data Centers, employee, man, men, sabey"
50854f2a-cb61-46ae-85ec-b05ba7faf954,"2009, IGC, Intergate Columbia, Sabey Corporation, Sabey Data Center, Sabey Data Centers, employee, man, men, sabey"
309daab8-296a-424e-bc6a-61387167b538,"Professional Interior Photographer, NYC commercial photographer, John Neitzel, Digital Destinations"
22598ea8-23b5-4161-b40f-2bfc10923966,"Professional Interior Photographer, NYC commercial photographer, John Neitzel, Digital Destinations"
19220580-6989-4cea-9eaa-ef15ce569ce4,"2011, Construction, Intergate Quincy, sabey"
71e71a4c-1183-4b62-a266-5fc1cc2bc6bf,"2011, Construction, Intergate Quincy, sabey"
f6b6b16f-8d9a-4b40-9604-05711d354dff,"ETP, Everett, Everett Technical Park, Everett Technical Park IV, Sabey Corporation, exterior, office buidling, park, parking lot, properties, property, rail, railing, sabey, tree, trees, white, window, windows"
ed259c39-a3e8-4a38-8e49-cbe23b81e184,"ETP, Everett, Everett Technical Park, Everett Technical Park IV, Sabey Corporation, exterior, office buidling, park, parking lot, properties, property, rail, railing, sabey, tree, trees, white, window, windows"
22394876-c4ad-488e-96be-02b406bcc8ab,"Group Health, Riverfront, Sabey"
42f86b1b-4c18-47a9-9252-604f91adf0ba,"Group Health, Riverfront, Sabey"
4f1c3d24-0120-49a2-a64d-fb56d55a3ec9,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
2a06d865-04dc-472b-bfaf-3b1893a6cb8f,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
5b61fe6e-937e-4a99-9d84-68a269e66d45,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
46897bc4-d86f-44c7-b430-58e3953e2093,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
a28bf22a-2980-499f-8b8c-b6cab7916c1d,"Molly Moon, Sabey Corp Leadership, business, data storage, real estate, small business, technology, telecommunications"
9918d2cc-fd15-4620-a3bb-613c41304d52,"aerial, drome, drone"
2fbc2207-46ab-4caf-be07-61503250e857,"aerial, drome, drone"
41fa9fcb-66ad-47f3-887b-e1da8a9ab9b8,"aerial, drome, drone"
ef76eb56-af15-4863-ae82-8dec614bb490,"original rainier brewery, people, places, rainer, tenants"
d33aafdd-8799-4892-9491-6b3926f1870b,"original rainier brewery, people, places, rainer, tenants"
6b3228d6-3f48-431c-8219-f38a8252a146,"Alan Abramowitz, Dave Sabey, Management, Sabey Corporation, Seattle, contracted photographer, employee, headshot, interior, man, portrait, sabey, suit"
abde1e5a-3619-4d64-8832-cb0991a1e038,"Alan Abramowitz, Dave Sabey, Management, Sabey Corporation, Seattle, contracted photographer, employee, headshot, interior, man, portrait, sabey, suit"
11c300df-7952-4d81-9a0d-2977b1050355,"building 1, building 2, building 3, building 4, igs, intergate seattle, morning, sunny"
76bdef16-6750-42ad-befb-ee8deacbaa18,"building 1, building 2, building 3, building 4, igs, intergate seattle, morning, sunny"
186b65bb-c084-4b50-a6c6-ac1540b707ba,"IGQ, Intergate Quincy, timelapse"
b876d057-6a9e-4a23-a8d2-eb897049e780,"IGQ, Intergate Quincy, timelapse"
c4cce4b5-b46a-41e7-9a0a-cf97a55840d3,"Interior Design Photographer, Interior Photographer, Professional Interior Design Photography"
d3904d4a-3587-4b12-a204-79affa9f06f8,"Interior Design Photographer, Interior Photographer, Professional Interior Design Photography"
a4d74977-2b14-43ce-9c1e-45d04fc60002,"2004, 30, 30th, 30th Anniversary Party, 30th Anniversary Party Slideshow, Dave Sabey, anniversary, athlete, event, football, party, slideshow, sports"
5d8a7045-e59d-45d5-899d-50fe45740ffb,"2004, 30, 30th, 30th Anniversary Party, 30th Anniversary Party Slideshow, Dave Sabey, anniversary, athlete, event, football, party, slideshow, sports"
65cff0f5-e28e-4b37-9d20-1f3cbdfec0b5,"Door, ETP, Everett, Everett Technical Park, Everett Technical Park IV, Sabey Corporation, building, car, cement, drain, drive, exterior, garage door, lot, park, parking, parking lot, parking spot, properties, property, railing, sabey"
6e40d7f3-5686-4045-a856-14bc560412fc,"Door, ETP, Everett, Everett Technical Park, Everett Technical Park IV, Sabey Corporation, building, car, cement, drain, drive, exterior, garage door, lot, park, parking, parking lot, parking spot, properties, property, railing, sabey"
b5c9d96d-2832-443d-ad35-b99f2aa3b1e8,"ETP, Everett, Everett Technical Park, Everett Technical Park IV, Sabey Corporation, exterior, office buidling, properties, property, rail, railing, sabey, tree, trees, white, window, windows"
d25c9418-2516-4996-8749-734b73067da4,"ETP, Everett, Everett Technical Park, Everett Technical Park IV, Sabey Corporation, exterior, office buidling, properties, property, rail, railing, sabey, tree, trees, white, window, windows"
8c94f863-d5b1-4b9e-bdf9-cd077f0316ff,"John Neitzel, commercial photographer, interior design photographer, Digital Destinations, Professional Interior Photographer, Professional Videographer in NYC, portrait photographer, product photographer"
a950c7ff-8d78-4957-bfb5-9a5cf8886704,"John Neitzel, commercial photographer, interior design photographer, Digital Destinations, Professional Interior Photographer, Professional Videographer in NYC, portrait photographer, product photographer"
e94151fb-1d94-4d99-9f51-7c2cabd15ba3,"6th & Wall, 6th and wall, City University, Collins Woerman, Sabey Corporation, Seattle, Sozinho, Sozinho imagery, Teknion, downtown, interior, lobby, photographer, property, sabey"
87e38d5d-212c-48df-9938-a1ae38e2d32f,"6th & Wall, 6th and wall, City University, Collins Woerman, Sabey Corporation, Seattle, Sozinho, Sozinho imagery, Teknion, downtown, interior, lobby, photographer, property, sabey"
c27af48d-13ab-46fc-8c3b-1125af107e54,"IGQ, Intergate Quincy, timelapse"
b8bda4b7-937c-438a-93dd-4d360aebb28f,"IGQ, Intergate Quincy, timelapse"
ebf52551-a1e7-4901-8ef2-5039ed8b0c2f,"IGQ, Intergate Quincy, timelapse"
c742d223-ff49-4538-8140-87681db1f30c,"IGQ, Intergate Quincy, timelapse"
b54f565b-ba6b-4be0-aeab-0eedcffa3e75,"2011, Construction, Intergate Quincy, sabey"
5366b981-d079-4b18-8862-53ea9e92b4f2,"2011, Construction, Intergate Quincy, sabey"
4505a478-3a57-430e-b5e8-bf66f835de82,"2009, Howard Hanson Dam, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, dam, data center, data centers, datacenter, datacenters, electricity, howard hanson, hydro, hydroelectric, properties, property, road, sabey, street, telephone pole, truck"
53576b56-9728-45ce-8222-cca09d0591ed,"2009, Howard Hanson Dam, IGE, Intergate East, Sabey Corporation, Sabey Data Center, Seattle, dam, data center, data centers, datacenter, datacenters, electricity, howard hanson, hydro, hydroelectric, properties, property, road, sabey, street, telephone pole, truck"
1afbf7ab-bdd6-4bd2-a19c-e3a033776d9e,"ETP, Everett, Everett Technical Park, Everett Technical Park IV, Sabey Corporation, exterior, office buidling, properties, property, rail, railing, sabey, tree, trees, white, window, windows"
0943035c-e381-4529-9c28-e3071ce8ef32,"ETP, Everett, Everett Technical Park, Everett Technical Park IV, Sabey Corporation, exterior, office buidling, properties, property, rail, railing, sabey, tree, trees, white, window, windows"
b1be4af7-e102-4820-a687-3ca333fe0d60,"2017, Sabey, blue, brew house, jeans"
e68edf70-8e9f-41e6-8839-45478654ae62,"2017, Sabey, blue, brew house, jeans"
971bff6e-cb53-4ed9-8427-c134b5ed8bae,"employee, interior, man, portrait, sabey"
5e37b5d5-f1e7-4259-89de-088eedcab145,"employee, interior, man, portrait, sabey"
0f70203b-7a2c-4868-a818-e7fe2615d88e,"employee, interior, man, portrait, sabey"
ea3d016d-7de4-4381-8aa3-a2a2603c5fa2,"IGQ, Intergate Quincy, timelapse"
a2143987-a39a-4f3f-a9e5-36c1eb2af215,"IGQ, Intergate Quincy, timelapse"
293ef440-7490-4d62-b0d4-0d2b02aff685,"Interior design photographer, professional interior photographer, New York City professional Photographer"
6820e91a-627a-4d80-bb17-6b0f491b9c41,"Interior design photographer, professional interior photographer, New York City professional Photographer"
512c8885-ba9f-4fb0-94a5-ca304d0b9866,"Interior design photographer, professional interior photographer, New York City professional Photographer"
00c8b903-ec1e-4fa1-ad89-f5434d0f2446,"Interior design photographer, professional interior photographer, New York City professional Photographer"
c216ca7f-cf94-4fa0-a439-600c6dde5720,"Interior design photographer, professional interior photographer, New York City professional Photographer"
ff7f90b7-b43a-4d24-93ec-4a71a2468c99,"Interior design photographer, professional interior photographer, New York City professional Photographer"
fcdbd54d-93cc-4a19-9e34-1715cd130b79,"Interior design photographer, professional interior photographer, New York City professional Photographer"
24bc0f44-c0d0-490e-9a98-660fa176f806,"p17-0024, fy17, mobile order and pay, moap, pranzo, mercato"
f6f50bbc-cc7d-4265-86d4-79a402b1895a,"p17-0024, fy17, mobile order and pay, moap, pranzo, mercato"
7357aafb-d059-4ca6-9412-41019cb1b170,"2001, John Sabey, Management, Sabey Corp Leadership, Sabey Corporation, headshot, leadership team, man, portrait, sabey"
edb466eb-2952-46fc-b800-8c5e9fc465b0,"2001, John Sabey, Management, Sabey Corp Leadership, Sabey Corporation, headshot, leadership team, man, portrait, sabey"
49d7a1c8-9ba7-46de-ad3c-22eda219a112,"14x14, 7x9, apple, banana, berry smoothie, carrot, celery, cucumber, dob snipe, door cling, evolution fresh, fy14, green smoothie, hero, kale, lime, mango, mango smoothie, p14-0024, romaine, smoothies test, spinach, strawberry, straws, v13"
0a6164c6-b0ab-4cc2-9519-01a8b366d976,"14x14, 7x9, apple, banana, berry smoothie, carrot, celery, cucumber, dob snipe, door cling, evolution fresh, fy14, green smoothie, hero, kale, lime, mango, mango smoothie, p14-0024, romaine, smoothies test, spinach, strawberry, straws, v13"
3cd7aebf-31d3-445c-b7d9-8c2b3d887f75,"p16-0033, fy16-17, rna, fall 1-2 promo, chili mocha"
c29e1a74-5c53-4f84-b664-dfd2966d8f09,"p16-0033, fy16-17, rna, fall 1-2 promo, chili mocha"
db946afb-706b-44ed-98a8-a7c944fa4914,"2007, April, Sabey Corporation, Seattle, all company meeting, company culture, company meeting, employee, employees, event, man, men, sabey, table, woman, women"
724f009e-bcd1-4f40-a6c1-271679dd8d1d,"2007, April, Sabey Corporation, Seattle, all company meeting, company culture, company meeting, employee, employees, event, man, men, sabey, table, woman, women"
d9fc9d51-1305-49cd-b490-1723a5acad15,"IGQ, Intergate Quincy, timelapse"
0028ce3a-a91a-4939-aa75-5bc2280a493e,"IGQ, Intergate Quincy, timelapse"
cb85dcd1-21e3-4ef6-a9a1-5d7b76efc58f,"IGQ, Intergate Quincy, timelapse"
fdc86641-7c9e-4c71-969b-669c38f90843,"IGQ, Intergate Quincy, timelapse"
9a366a60-a500-4739-9c29-58d7e356e021,"Travis, bar exam, employee, sabey"
df218bff-3735-4d5f-9883-a4d42b9e0465,"Travis, bar exam, employee, sabey"
5623c44f-6dfb-438f-83e3-b820c21c4bf2,"aerial, drome, drone"
066287f2-d026-4e3a-9bcb-fd5a73263dab,"aerial, drome, drone"
